180305-15:33:02 login login successful 
180305-15:33:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-06:51:35 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:51:36 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.70.153.176', 80) 
180306-06:51:36 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-06:51:36 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:51:37 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:51:37 direct_request ori:(u'0.0.0.0', 0), dest:(u'107.23.180.213', 443) 
180306-06:51:37 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:51:37 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:51:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:51:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:51:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:51:38 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:51:39 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:51:59 login login successful 
180306-06:51:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-06:51:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-06:52:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-06:52:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-06:52:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-06:52:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-06:52:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-06:52:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-06:52:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-06:52:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'72.21.81.253', 80) 
180306-06:52:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-06:52:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-06:52:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-06:52:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:03 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-06:52:03 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:52:03 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:03 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:03 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:03 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:03 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:52:03 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:52:04 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:04 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-06:52:04 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:04 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:04 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:04 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-06:52:05 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:05 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:05 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-06:52:05 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:05 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-06:52:05 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:06 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:52:06 direct_request ori:(u'0.0.0.0', 0), dest:(u'131.153.42.229', 80) 
180306-06:52:06 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-06:52:06 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:06 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:06 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-06:52:06 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-06:52:06 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-06:52:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-06:52:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-06:52:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-06:52:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:07 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:52:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:08 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-06:52:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:52:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:09 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-06:52:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'131.153.42.229', 80) 
180306-06:52:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-06:52:10 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.70.153.176', 80) 
180306-06:52:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:52:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-06:52:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'131.153.42.229', 80) 
180306-06:52:11 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-06:52:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-06:52:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:52:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-06:52:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'72.21.81.253', 80) 
180306-06:52:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:52:12 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-06:52:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:52:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:52:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.70.153.176', 80) 
180306-06:52:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:13 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:14 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:14 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:52:14 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:52:14 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:14 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:15 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:15 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:52:15 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:15 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:16 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:16 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:16 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:16 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-06:52:16 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.62', 80) 
180306-06:52:17 direct_request ori:(u'0.0.0.0', 0), dest:(u'18.194.206.70', 80) 
180306-06:52:17 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:17 direct_request ori:(u'0.0.0.0', 0), dest:(u'107.23.180.213', 443) 
180306-06:52:17 direct_request ori:(u'0.0.0.0', 0), dest:(u'185.127.18.225', 80) 
180306-06:52:50 login login successful 
180306-06:52:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:52:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:52:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:52:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:52:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-06:52:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.100', 80) 
180306-06:52:53 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:52:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-06:52:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'131.153.42.229', 80) 
180306-06:52:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:52:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:52:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'205.147.93.132', 80) 
180306-06:52:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.100', 80) 
180306-06:52:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:52:57 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-06:52:58 direct_request ori:(u'0.0.0.0', 0), dest:(u'184.172.1.99', 80) 
180306-06:52:58 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:52:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:52:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:52:59 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.100', 80) 
180306-06:53:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-06:53:00 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-06:53:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:53:01 direct_request ori:(u'0.0.0.0', 0), dest:(u'131.153.42.229', 80) 
180306-06:53:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:53:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'205.147.93.132', 80) 
180306-06:53:02 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:53:03 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:53:03 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:53:03 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:53:04 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:53:43 login login successful 
180306-06:53:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-06:53:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:53:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:53:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-06:53:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:53:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:53:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-06:53:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:53:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'131.153.42.229', 80) 
180306-06:53:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-06:53:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:53:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'185.127.18.225', 80) 
180306-06:53:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.101', 80) 
180306-06:53:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.29.120.144', 80) 
180306-06:53:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.226.6', 443) 
180306-07:25:41 login login successful 
180306-07:25:42 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-07:25:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-07:25:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-07:25:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.56', 80) 
180306-07:25:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:25:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.56', 80) 
180306-07:25:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.56', 80) 
180306-07:25:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-07:25:43 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-07:25:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-07:25:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.56', 80) 
180306-07:25:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-07:25:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-07:25:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:25:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-07:25:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'131.153.42.229', 80) 
180306-07:25:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-07:25:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.56', 80) 
180306-07:25:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'185.127.18.225', 80) 
180306-07:25:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.56', 80) 
180306-07:25:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-07:25:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.56', 80) 
180306-07:25:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-07:25:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.56', 80) 
180306-07:25:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.56', 80) 
180306-07:25:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-07:25:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-07:25:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-07:25:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-07:25:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:25:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-07:25:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-07:25:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-07:25:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.56', 80) 
180306-07:25:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:25:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.56', 80) 
180306-07:25:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-07:25:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-07:25:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-07:25:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-07:25:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-07:25:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.56', 80) 
180306-07:25:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-07:25:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-07:25:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.56', 80) 
180306-07:25:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'131.153.42.229', 80) 
180306-07:25:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-07:25:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-07:25:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.56', 80) 
180306-07:25:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-07:25:50 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:25:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-07:25:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'205.147.93.132', 80) 
180306-07:25:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:25:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-07:25:51 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:25:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-07:25:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-07:25:52 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-07:25:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.96.94', 80) 
180306-07:25:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:25:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-07:25:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-07:25:54 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-07:25:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-07:25:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-07:25:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-07:25:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-07:25:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.25.227.6', 443) 
180306-07:25:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-07:25:55 direct_request ori:(u'0.0.0.0', 0), dest:(u'198.134.116.17', 80) 
180306-07:25:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-07:25:56 direct_request ori:(u'0.0.0.0', 0), dest:(u'109.206.175.80', 80) 
180306-07:26:44 login login successful 
180306-07:26:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-07:26:44 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-07:26:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-07:26:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'104.197.239.187', 80) 
180306-07:26:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:45 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-07:26:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-07:26:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'172.217.4.46', 80) 
180306-07:26:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:46 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-07:26:47 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:26:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
180306-07:26:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'72.21.81.253', 80) 
180306-07:26:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'131.153.42.229', 80) 
180306-07:26:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'131.153.42.229', 80) 
180306-07:26:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:26:48 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-07:26:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'54.192.7.138', 80) 
180306-07:26:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'52.59.162.192', 80) 
180306-07:26:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'208.111.178.129', 80) 
180306-07:26:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'69.89.74.102', 80) 
180306-07:26:49 direct_request ori:(u'0.0.0.0', 0), dest:(u'50.22.46.25', 80) 
